Index,Speaker,Section,Scene,Category,Character,text,pred,label,score,anger,disgust,fear,joy,neutral,sadness,surprise
756,LAURA,Part One,6,Dialogue,JESTER,"One more silver. Okay, I'll keep it low, too, because you're only doing the one. So I only put in one silver, too. ",4,neutral,0.9652765,0.0071600555,0.012319401,0.003452143,0.0029166043,0.9652765,0.0047700126,0.0041053244
763,LAURA,Part One,6,Dialogue,JESTER,Now you show what you got and we'll see who wins. ,4,neutral,0.9183887,0.037242513,0.021836795,0.004582217,0.007523883,0.9183887,0.0018474541,0.00857846
764,SAM,Part One,6,Dialogue,NOTT,I got a pair of fours. ,4,neutral,0.5542244,0.019272383,0.010707035,0.01084202,0.3869308,0.5542244,0.008740281,0.00928315
765,LAURA,Part One,6,Dialogue,JESTER,I got three fives. ,1,disgust,0.28500515,0.26205525,0.28500515,0.008388501,0.16102052,0.24693976,0.021498019,0.015092706
773,SAM,Part One,6,Dialogue,NOTT,You're cheating. Somehow you're cheating. ,1,disgust,0.4836092,0.35808882,0.4836092,0.046404023,0.0027635475,0.0788237,0.019829556,0.010481073
774,LIAM,Part One,6,Dialogue,CALEB,"Nott, Nott, that's fine. That's fine. She won my two silver pieces. We'll just leave it at that. ",4,neutral,0.73836637,0.15103285,0.066766895,0.008021912,0.02590658,0.73836637,0.0074588964,0.0024464612
775,SAM,Part One,6,Dialogue,NOTT,I'm sorry. ,5,sadness,0.7213485,0.01675952,0.040386003,0.15228564,0.0027887232,0.05515282,0.7213485,0.011278751
776,LIAM,Part One,6,Dialogue,CALEB,"That's okay. She's very jumpy sometimes. You can understand; we've been living in the woods for a long time. Every time we come near any place like this, we're attacked, jumped, followed. So I apologize on behalf of-- ",2,fear,0.6304497,0.059072897,0.119333096,0.6304497,0.003235442,0.14296596,0.03746029,0.007482588
777,SAM,Part One,6,Dialogue,NOTT,That was stupid. I'm sorry. I shouldn't have done that. I'm sorry. ,5,sadness,0.56369364,0.13246226,0.14122942,0.105301544,0.0037355584,0.041713174,0.56369364,0.011864247
778,LAURA,Part One,6,Dialogue,JESTER,"No, it's okay. Just don't do it again. But I'm sorry I took all this money from your friend. ",5,sadness,0.30969584,0.11740414,0.1895153,0.20013131,0.0061797043,0.16570877,0.30969584,0.0113648875
779,LIAM,Part One,6,Dialogue,CALEB,That's making it worse. ,1,disgust,0.91675323,0.062262654,0.91675323,0.0062347623,0.00038201356,0.0063992334,0.007367995,0.00060007634
780,TRAVIS,Part One,6,Dialogue,FJORD,Maybe you could give some of it back. ,4,neutral,0.93480957,0.01674758,0.0273737,0.005176991,0.005255172,0.93480957,0.0075729983,0.003064057
781,LAURA,Part One,6,Dialogue,JESTER,"Why, though? But I won it. ",6,surprise,0.4506493,0.15072067,0.059013363,0.04204421,0.013798321,0.2402491,0.04352501,0.4506493
784,LAURA,Part One,6,Dialogue,JESTER,"Tell you what. I'll give you-- none of it back, I can't! Okay, here's one silver back-- ",0,anger,0.44152048,0.44152048,0.17509127,0.25002655,0.011859211,0.081263505,0.022366453,0.017872585
785,LIAM,Part One,6,Dialogue,CALEB,"No, I insist. ",4,neutral,0.33560458,0.27803922,0.16776808,0.16176161,0.011345785,0.33560458,0.043515656,0.0019651286
786,LAURA,Part One,6,Dialogue,JESTER,"Okay, but I insist, all the money back. All right, fine, it's mine, thank you. Yay. ",4,neutral,0.41959932,0.33137074,0.14328568,0.024770139,0.06258799,0.41959932,0.017020615,0.0013654786
787,SAM,Part One,6,Dialogue,NOTT,I need another drink. ,2,fear,0.33213255,0.13516772,0.14517397,0.33213255,0.014038226,0.16673765,0.2042808,0.002469133
788,LIAM,Part One,6,Dialogue,CALEB,"A round of Trosts for both our tables, please. ",4,neutral,0.90921605,0.0079472065,0.017050343,0.039983977,0.007346453,0.90921605,0.009260038,0.009196029
789,LAURA,Part One,6,Dialogue,JESTER,See? Isn't that the most fun? ,4,neutral,0.2992044,0.13242972,0.13869181,0.100819714,0.25154388,0.2992044,0.00952663,0.067783795
790,SAM,Part One,6,Dialogue,NOTT,It's fun. ,3,joy,0.9676429,0.0045195664,0.005612568,0.0028315217,0.9676429,0.015569649,0.0024358851,0.0013878319
792,MATT,Part One,6,Dialogue,YORDA,Any preference of family?,4,neutral,0.83154976,0.024036752,0.06312132,0.0068838946,0.002457277,0.83154976,0.007186359,0.06476463
793,LIAM,Part One,6,Dialogue,CALEB,Not Baumbauch. ,4,neutral,0.60864806,0.07575451,0.1310342,0.1224129,0.0038780572,0.60864806,0.045539007,0.0127333
794,MATT,Part One,6,Dialogue,YORDA,Von Brandt it is.,4,neutral,0.9573615,0.003896995,0.0042120074,0.0014234353,0.0071840864,0.9573615,0.006405659,0.019516338
795,MARISHA,Part One,6,Dialogue,BEAU,I'm impressed that you stuck to taking a guy's money in a training game. ,6,surprise,0.91820455,0.010326676,0.01878967,0.0029030498,0.002511936,0.045666095,0.0015979819,0.91820455
796,LAURA,Part One,6,Dialogue,JESTER,"Right? Oh, wait, is that bad? ",1,disgust,0.7421132,0.10142832,0.7421132,0.07080799,0.0025332028,0.06950922,0.007682157,0.005925887
797,MARISHA,Part One,6,Dialogue,BEAU,Meh. ,1,disgust,0.7307023,0.032526366,0.7307023,0.07882198,0.0033950915,0.12063307,0.02991227,0.0040088966
798,LAURA,Part One,6,Dialogue,JESTER,"Well, I only learned last night, you guys. ",4,neutral,0.8963955,0.017722247,0.02081103,0.012810077,0.0052682892,0.8963955,0.003267954,0.043724865
799,LIAM,Part One,6,Dialogue,CALEB,What is a training game? ,4,neutral,0.41596138,0.07025591,0.059791815,0.37925142,0.0031591346,0.41596138,0.0057542296,0.06582618
800,MARISHA,Part One,6,Dialogue,BEAU,Just meaning when she was teaching. ,1,disgust,0.6612718,0.044425458,0.6612718,0.05411982,0.0027727222,0.22493269,0.007747813,0.004729677
801,LAURA,Part One,6,Dialogue,JESTER,People took my money when I was learning. ,1,disgust,0.7673014,0.2142593,0.7673014,0.009108112,0.0017679981,0.004391295,0.0024462838,0.0007256705
802,LIAM,Part One,6,Dialogue,CALEB,It's fine. It's water under the bridge. It's fine. It's all right. ,4,neutral,0.7280039,0.10613845,0.10087143,0.025918936,0.015716854,0.7280039,0.022117836,0.0012325674
804,LIAM,Part One,7,Dialogue,CALEB,"If you feel slightly worse, there's a drink on me. ",1,disgust,0.8688445,0.04495484,0.8688445,0.02891947,0.0008854036,0.015615109,0.0395586,0.0012220724
805,LAURA,Part One,7,Dialogue,JESTER,"Oh jeez, now I'm definitely giving you your two silver back. Don't worry about it, man. ",2,fear,0.6614048,0.050282888,0.017966257,0.6614048,0.018400943,0.16431105,0.022608137,0.06502597
806,LAURA,Part One,7,Dialogue,JESTER,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
806,LAURA,Part One,7,Dialogue,JESTER,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
806,LAURA,Part One,7,Dialogue,JESTER,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
806,LAURA,Part One,7,Dialogue,JESTER,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
806,LAURA,Part One,7,Dialogue,JESTER,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
806,LAURA,Part One,7,Dialogue,JESTER,(laughter) ,4,neutral,0.57814527,0.08658676,0.19109651,0.034801535,0.0815255,0.57814527,0.024517478,0.0033269166
806,LAURA,Part One,7,Dialogue,JESTER,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
806,LAURA,Part One,7,Dialogue,JESTER,(laughter) ,4,neutral,0.5781452,0.08658675,0.1910965,0.034801528,0.0815255,0.5781452,0.02451748,0.0033269164
816,LAURA,Part One,7,Dialogue,JESTER,I just want to go to the carnival. ,3,joy,0.37853405,0.04616344,0.10632111,0.06443405,0.37853405,0.3517114,0.049924742,0.0029112187
817,LIAM,Part One,7,Dialogue,CALEB,"That's later tonight, though, isn't it? ",4,neutral,0.84153664,0.02275609,0.032742105,0.04119292,0.003121478,0.84153664,0.00738797,0.051262803
823,LAURA,Part One,7,Dialogue,JESTER,Should we do it? ,2,fear,0.66452223,0.22676513,0.041773807,0.66452223,0.001013976,0.0322943,0.025366906,0.008263676
824,MARISHA,Part One,7,Dialogue,BEAU,"I mean, we have to kill Rodents of Unusual Size. ",1,disgust,0.73945546,0.07926508,0.73945546,0.05821619,0.0012417418,0.101546764,0.010898784,0.009375959
825,SAM,Part One,7,Dialogue,NOTT,That doesn't sound interesting to me at all. ,1,disgust,0.60376817,0.042622622,0.60376817,0.021251513,0.0023231907,0.22295195,0.024845837,0.082236685
826,TRAVIS,Part One,7,Dialogue,FJORD,What else is there? ,4,neutral,0.5822031,0.08759808,0.06945138,0.14461504,0.0028163916,0.5822031,0.01283426,0.10048179
834,LAURA,Part One,7,Dialogue,JESTER,We've done that. It sucked so much. ,1,disgust,0.91615057,0.043608997,0.91615057,0.0054175337,0.00079675333,0.016480638,0.015786113,0.0017593873
835,SAM,Part One,7,Dialogue,NOTT,You did that? ,6,surprise,0.4287657,0.28578466,0.15163834,0.050634604,0.005570853,0.06753724,0.01006862,0.4287657
836,LAURA,Part One,7,Dialogue,JESTER,"Well, by mistake. ",4,neutral,0.58687454,0.035473797,0.09928801,0.15998542,0.0033429863,0.58687454,0.10221526,0.01281999
839,TRAVIS,Part One,7,Dialogue,FJORD,"We did, yeah. ",4,neutral,0.8038591,0.043276656,0.079943195,0.04457131,0.006840669,0.8038591,0.01939197,0.0021171614
841,SAM,Part One,7,Dialogue,NOTT,"We said no to that job, thank you. ",3,joy,0.4440299,0.105359055,0.018907942,0.019094668,0.4440299,0.3737204,0.0065673674,0.032320663
842,TRAVIS,Part One,7,Dialogue,FJORD,We get bored pretty easily. ,4,neutral,0.7795296,0.07079263,0.09414346,0.013797968,0.0124986395,0.7795296,0.026876405,0.0023612771
843,MARISHA,Part One,7,Dialogue,BEAU,"We did, however, then gamble with the other workers and then Jester-- yeah. Jester-- ",4,neutral,0.6138354,0.08863146,0.12505965,0.13703226,0.012479804,0.6138354,0.014021285,0.008940106
844,LAURA,Part One,7,Dialogue,JESTER,"Well, I lost it, but he made so much. ",1,disgust,0.50776356,0.0631906,0.50776356,0.008546146,0.004349903,0.3352737,0.050258297,0.030617787
845,TRAVIS,Part One,7,Dialogue,FJORD,Maybe not out loud say that. Just a thought. ,4,neutral,0.8631487,0.022257473,0.07432234,0.020868422,0.0032281817,0.8631487,0.010364286,0.0058106664
846,MARISHA,Part One,7,Dialogue,BEAU,"Oh, that's right. We probably shouldn't. ",4,neutral,0.6166076,0.07411536,0.21993198,0.04899708,0.0052675568,0.6166076,0.030162478,0.00491801
847,MARISHA,Part One,7,Dialogue,BEAU,We didn't make any money. ,1,disgust,0.51855797,0.1502628,0.51855797,0.02620086,0.003222934,0.27031264,0.027923394,0.0035194356
848,LAURA,Part One,7,Dialogue,JESTER,Do you guys want company? Do you want us to come and hang out with you today? ,4,neutral,0.6356297,0.0783876,0.06315528,0.10879446,0.008302317,0.6356297,0.021370364,0.08436027
849,SAM,Part One,7,Dialogue,NOTT,"I don't know about that. That sounds risky, I don't know. ",2,fear,0.6350491,0.03165413,0.122813694,0.6350491,0.0034491478,0.16484118,0.020717533,0.02147521
850,LIAM,Part One,7,Dialogue,CALEB,"Do you know something? I, shockingly, think that's not a bad idea. ",6,surprise,0.9486737,0.015450464,0.011674159,0.008697064,0.00255774,0.0121071385,0.0008396736,0.9486737
851,SAM,Part One,7,Dialogue,NOTT,To have these weirdos with us? ,1,disgust,0.577062,0.125721,0.577062,0.08753238,0.00396162,0.08096797,0.007214096,0.11754093
852,LAURA,Part One,7,Dialogue,JESTER,I can hear you. ,4,neutral,0.513395,0.047718022,0.103537045,0.2377084,0.035063524,0.513395,0.037767947,0.024810035
853,LIAM,Part One,7,Dialogue,CALEB,Yesterday was a very bad day. ,5,sadness,0.64870524,0.01650214,0.05036632,0.2639711,0.0034391456,0.014428322,0.64870524,0.0025876432
854,SAM,Part One,7,Dialogue,NOTT,"Yes. Well, I suppose if we surrounded ourselves with weirdos, then maybe it would take some of heat off of me. ",4,neutral,0.64982164,0.075496815,0.22475503,0.026250174,0.004841765,0.64982164,0.015193911,0.0036406373
855,LIAM,Part One,7,Dialogue,CALEB,"Well, yes. Bottom line: can you hang with the goblin? ",4,neutral,0.58425236,0.04465343,0.20927697,0.13576226,0.005056014,0.58425236,0.015820505,0.0051785596
856,LAURA,Part One,7,Dialogue,JESTER,Bottom line-- ,4,neutral,0.47300857,0.086340256,0.17908682,0.20022841,0.01310907,0.47300857,0.0371493,0.011077557
868,SAM,Part One,7,Dialogue,NOTT,Thank you. That's very nice. ,3,joy,0.90494287,0.003976989,0.006878745,0.0022663348,0.90494287,0.07372765,0.0028654167,0.0053420602
869,TRAVIS,Part One,7,Dialogue,FJORD,"I don't have a problem with goblins, but you guys aren't in any trouble, are you? No one's after you? ",4,neutral,0.6127174,0.13373035,0.11009129,0.09947897,0.007777829,0.6127174,0.014847886,0.02135632
870,LAURA,Part One,7,Dialogue,JESTER,Because she is all kinds of trouble. ,2,fear,0.5090405,0.10261588,0.15384291,0.5090405,0.0025392987,0.11334829,0.114468254,0.0041449056
871,SAM,Part One,7,Dialogue,NOTT,No one is after me! ,0,anger,0.52891743,0.52891743,0.022918563,0.41134378,0.002894082,0.01632129,0.012673456,0.0049315905
883,MARISHA,Part One,7,Dialogue,BEAU,So. Mask. I'm just fascinated by the mask. Looks well-made. Did you make it? ,4,neutral,0.9012036,0.010959783,0.016736927,0.01271515,0.0057919594,0.9012036,0.002290695,0.05030198
895,TRAVIS,Part One,7,Dialogue,FJORD,It seems we have all day. What were your plans? ,4,neutral,0.7543796,0.04522856,0.023949886,0.12162427,0.0031547088,0.7543796,0.010839694,0.040823318
896,LIAM,Part One,7,Dialogue,CALEB,"Not much. We were going to sample the different Trosts, and I wanted to maybe do some book browsing. Nothing major. ",4,neutral,0.8672798,0.012204497,0.07140383,0.014584136,0.012612901,0.8672798,0.015085857,0.006828934
897,LAURA,Part One,7,Dialogue,JESTER,What's a Trost? ,4,neutral,0.3812531,0.08173388,0.06229848,0.11043558,0.0028992821,0.3812531,0.0067280456,0.35465172
898,MARISHA,Part One,7,Dialogue,BEAU,Brewery tour! ,3,joy,0.36917996,0.050340716,0.0155120725,0.2054453,0.36917996,0.23141259,0.0059530293,0.12215629
899,SAM,Part One,7,Dialogue,NOTT,It's ale. ,4,neutral,0.63792473,0.017006129,0.26526552,0.047121156,0.010083703,0.63792473,0.017241433,0.005357411
900,LAURA,Part One,7,Dialogue,JESTER,We just can't go by the Baumbauch ale. ,4,neutral,0.6430116,0.05692347,0.21928263,0.041451685,0.002627599,0.6430116,0.032818608,0.0038843832
901,SAM,Part One,7,Dialogue,NOTT,What happened with the Baumbauchs? ,4,neutral,0.41481867,0.08615835,0.057217173,0.33782688,0.0025063353,0.41481867,0.016787676,0.08468495
902,LIAM,Part One,7,Dialogue,CALEB,"There are two others to choose from, here. ",4,neutral,0.95592505,0.007779873,0.006916945,0.0038901754,0.016909681,0.95592505,0.004646602,0.003931671
903,MARISHA,Part One,7,Dialogue,BEAU,"They're who we loaded crates for, and then we kind of swindled their employee. ",4,neutral,0.8831598,0.027019218,0.059692007,0.0066507026,0.0023199029,0.8831598,0.004141968,0.017016334
904,TRAVIS,Part One,7,Dialogue,FJORD,Didn't leave on the best of terms. ,4,neutral,0.7502283,0.051863577,0.124742776,0.019818326,0.0028325226,0.7502283,0.04709274,0.003421852
911,LIAM,Part One,7,Dialogue,CALEB,"No, I'm just saying the one that you swindled, it's got the blessing of the big cheese here. ",4,neutral,0.95335954,0.008967784,0.018604934,0.0034353307,0.0066678654,0.95335954,0.0023873574,0.0065771895
912,LAURA,Part One,7,Dialogue,JESTER,Oh. Well. Why do you need it? ,0,anger,0.37158495,0.37158495,0.22105362,0.101943634,0.0036091525,0.08532138,0.019360308,0.19712694
913,LIAM,Part One,7,Dialogue,CALEB,"We don't need it. It's just pleasurable to have a Trost, is what they say. She kind of needs it. ",4,neutral,0.43072045,0.01708012,0.15473436,0.0066087204,0.35857427,0.43072045,0.027381433,0.004900552
914,SAM,Part One,7,Dialogue,NOTT,I need it a little bit. ,4,neutral,0.7775842,0.05308616,0.05243651,0.070229016,0.0054985043,0.7775842,0.031164723,0.010000966
915,LAURA,Part One,7,Dialogue,JESTER,You need a beer? ,4,neutral,0.6046781,0.06319625,0.044584475,0.036169466,0.005095025,0.6046781,0.0065806396,0.23969606
916,SAM,Part One,7,Dialogue,NOTT,"Well, I prefer the harder stuff, but I'll take what I can get at this point. ",4,neutral,0.7877931,0.049637116,0.08972908,0.020671524,0.032936834,0.7877931,0.01752647,0.0017058258
921,MARISHA,Part One,7,Dialogue,BEAU,"So beer tour, then circus? ",4,neutral,0.72095853,0.02532853,0.04991449,0.104326606,0.005737298,0.72095853,0.0044221077,0.0893125
922,LAURA,Part One,7,Dialogue,JESTER,"I've got to say, I miss those two people we ran into at the carnival. ",5,sadness,0.94710606,0.0035585188,0.014740794,0.007441255,0.0014316855,0.023472868,0.94710606,0.0022487915
923,TRAVIS,Part One,7,Dialogue,FJORD,"I might just wait for the carnival, actually. ",4,neutral,0.8742296,0.011244487,0.020615702,0.01851672,0.06347013,0.8742296,0.004918653,0.0070047397
956,LIAM,Part One,8,Dialogue,CALEB,I'm sorry. You have a nice selection here. ,5,sadness,0.73965526,0.0112333475,0.03727466,0.023751637,0.0068558794,0.16302377,0.73965526,0.018205434
957,LIAM,Part One,8,Dialogue,CALEB,"Do you mind if I ask-- I haven't seen any other booksellers of any kind in town. I'm not really looking for anything on farming, so much. Is there anywhere else I could look into? ",4,neutral,0.8707694,0.021194827,0.04093028,0.036672954,0.0033348112,0.8707694,0.0051969714,0.021900792
958,MATT,Part One,8,Dialogue,SHEENAH,"If you're looking for some sort of a library, your best bet is to go to Zadash up north.",4,neutral,0.96301436,0.003843444,0.003286322,0.0032964626,0.016497226,0.96301436,0.003003269,0.007058929
959,LIAM,Part One,8,Dialogue,CALEB,Zadash. ,4,neutral,0.52624834,0.08617633,0.080069,0.22781372,0.016257213,0.52624834,0.039535634,0.023899687
960,MATT,Part One,8,Dialogue,SHEENAH,"That's where the Library of the Cobalt Soul resides. They have all the information you could hope for. A bit pricey to peruse their interior, unless you have proper coverage, but unfortunately if what we have isn't what you're looking for, I can't help you.",5,sadness,0.61008507,0.0048042107,0.022549694,0.011924232,0.0032451332,0.28070998,0.61008507,0.06668167
961,LIAM,Part One,8,Dialogue,CALEB,"No, it's a fine selection. Sorry. How much for this book on hoe technique? ",4,neutral,0.48756844,0.015565025,0.0675243,0.03233096,0.0068915333,0.48756844,0.34436765,0.045752034
962,MATT,Part One,8,Dialogue,SHEENAH,"Oh! Jamieson's Hoedown, yes, quite. That will be two silver pieces.",6,surprise,0.6966358,0.016620228,0.011583413,0.0029842025,0.050609004,0.20753917,0.014028212,0.6966358
963,LIAM,Part One,8,Dialogue,CALEB,"Oh. I'm very embarrassed, I'm sorry, I gave away my last two silver pieces. ",5,sadness,0.42603838,0.024872394,0.17405562,0.10877969,0.0070387498,0.14948384,0.42603838,0.10973125
965,LIAM,Part One,8,Dialogue,CALEB,"I gave away my last two silver pieces, so. ",4,neutral,0.6725111,0.06738221,0.048086673,0.024352739,0.10039561,0.6725111,0.08395065,0.003320915
966,LIAM,Part One,8,Dialogue,CALEB,Maybe I can earn it back and come back later this week. ,4,neutral,0.9247448,0.013477077,0.015473213,0.020811437,0.0069718203,0.9247448,0.014815876,0.0037057837
967,MATT,Part One,8,Dialogue,SHEENAH,Please do. Do you want me to hold it for you?,2,fear,0.44982585,0.35702533,0.050099533,0.44982585,0.0024572972,0.08431189,0.044165153,0.01211496
968,LIAM,Part One,8,Dialogue,CALEB,Yes. ,4,neutral,0.68691033,0.037789013,0.1008075,0.13154316,0.005331521,0.68691033,0.035036452,0.002582112
968,LIAM,Part One,8,Dialogue,CALEB,Yes. ,4,neutral,0.68691033,0.03778901,0.10080748,0.13154314,0.0053315195,0.68691033,0.035036452,0.0025821116
969,MATT,Part One,8,Dialogue,SHEENAH,What's your name?,4,neutral,0.47940668,0.019035522,0.0059774057,0.010319047,0.0042670253,0.47940668,0.007108421,0.4738859
970,LIAM,Part One,8,Dialogue,CALEB,My name is Caleb Widogast. ,4,neutral,0.45431158,0.03249252,0.02549448,0.4138848,0.024183474,0.45431158,0.0400445,0.009588656
971,MATT,Part One,8,Dialogue,SHEENAH,All right. I will keep it here under the shelf. Thank you so much.,3,joy,0.6538098,0.013293097,0.006877508,0.001300949,0.6538098,0.29731667,0.00827763,0.0191244
972,LIAM,Part One,8,Dialogue,CALEB,"Okay, good day, thank you. ",3,joy,0.6938565,0.029209657,0.026880464,0.0057232203,0.6938565,0.23633476,0.005222269,0.0027732262
983,LIAM,Part One,8,Dialogue,CALEB,"Frumpkin, come on. ",4,neutral,0.42142755,0.18905385,0.10350897,0.23313816,0.018212147,0.42142755,0.021941723,0.012717509
1001,SAM,Part One,9,Dialogue,NOTT,Thank you. ,4,neutral,0.6749895,0.029116739,0.015293459,0.015140659,0.23756412,0.6749895,0.009810394,0.018085139
1001,SAM,Part One,9,Dialogue,NOTT,Thank you. ,4,neutral,0.6749896,0.02911674,0.01529346,0.015140661,0.23756407,0.6749896,0.009810395,0.018085139
1005,MARISHA,Part One,9,Dialogue,BEAU,"Molly! Molly, hey! ",3,joy,0.93097603,0.020676905,0.007338415,0.004198651,0.93097603,0.024293957,0.0036532234,0.008862731
1006,TALIESIN,Part One,9,Dialogue,MOLLY,"Oh, it's my favorites. Hello. ",4,neutral,0.8315841,0.009473219,0.023203041,0.007736029,0.109577715,0.8315841,0.0049704122,0.013455524
1007,LAURA,Part One,9,Dialogue,JESTER,We came! ,2,fear,0.6104741,0.16942152,0.013581222,0.6104741,0.046238605,0.09193454,0.008817421,0.05953249
1008,TALIESIN,Part One,9,Dialogue,MOLLY,I'm so glad you all came to see the show. It's going to be great tonight. ,3,joy,0.9819825,0.001224771,0.0010053702,0.0005922175,0.9819825,0.008737654,0.0018542907,0.0046032006
1009,ASHLEY,Part One,9,Dialogue,YASHA,(deadpan) It's going to blow you away. ,2,fear,0.7742169,0.11276293,0.033648398,0.7742169,0.004051462,0.030470274,0.013667906,0.031182079
1012,ASHLEY,Part One,9,Dialogue,YASHA,You're going to love it. ,4,neutral,0.78746307,0.05886046,0.034350205,0.006750529,0.094886445,0.78746307,0.0060581667,0.011631088
1013,TALIESIN,Part One,9,Dialogue,MOLLY,First show of a round's always the best. ,3,joy,0.6523372,0.013073586,0.038125027,0.08659927,0.6523372,0.19253005,0.004020068,0.013314877
1014,TALIESIN,Part One,9,Dialogue,MOLLY,Without fail. ,2,fear,0.67099595,0.13229415,0.034905076,0.67099595,0.0038709685,0.113221,0.04154672,0.0031660863
1015,MARISHA,Part One,9,Dialogue,BEAU,Where are the best seats? ,4,neutral,0.79661316,0.032418933,0.01333946,0.08237365,0.0043874206,0.79661316,0.008714764,0.06215264
1016,TALIESIN,Part One,9,Dialogue,MOLLY,"Well, I'm always partial to the front. ",4,neutral,0.7659498,0.02983239,0.15484026,0.02308739,0.0065562804,0.7659498,0.016593555,0.00314025
1017,TALIESIN,Part One,9,Dialogue,MOLLY,"Then you're right in it, if something goes wrong, it's nothing between you and whatever terrible, bloody mess is going to happen. It's just the best. ",2,fear,0.39556608,0.20105264,0.17392737,0.39556608,0.00759571,0.20584537,0.012612165,0.003400709
1018,MARISHA,Part One,9,Dialogue,BEAU,What? ,6,surprise,0.778597,0.0627279,0.021191597,0.09458548,0.0028565505,0.03415525,0.0058862045,0.778597
1019,TALIESIN,Part One,9,Dialogue,MOLLY,"Nothing, nothing, you're fine. ",4,neutral,0.43708855,0.26972157,0.17519271,0.08653722,0.0088998815,0.43708855,0.020101544,0.0024585838
1020,ASHLEY,Part One,9,Dialogue,YASHA,"It's going to be great, but before you go in, I do have to give you guys a pat-down, 'cause you can't go in with any weapons. ",4,neutral,0.5531871,0.061070535,0.17219488,0.17067969,0.014829698,0.5531871,0.023375269,0.0046628197
1022,MATT,Part One,9,Dialogue,GUSTAV,"You two, skip ahead, quick. We need to go ahead and set up. Looks like we're already having quite a few people excited to come here, so at the door, interior to set up. Meet us at the front. Actually, you know what? You'll be on card duty. We need a little extra change on the side."" ",4,neutral,0.9271808,0.014143007,0.013598745,0.024021883,0.007492814,0.9271808,0.003159266,0.010403439
1023,TALIESIN,Part One,9,Dialogue,MOLLY,Card duty it is. ,4,neutral,0.8324484,0.026796727,0.08341873,0.037747115,0.0034382918,0.8324484,0.012916847,0.003233825
1024,MATT,Part One,9,Dialogue,GUSTAV,"All right. Folks, excited for your patronage.",3,joy,0.79257095,0.008170773,0.0024401748,0.0013968959,0.79257095,0.15091862,0.003409448,0.04109317
1026,MATT,Part One,9,Dialogue,GUSTAV,Enjoy the night air. Walk slowly. We need just a moment to set up.,4,neutral,0.86583173,0.0066112773,0.006451576,0.006976838,0.09351246,0.86583173,0.017213587,0.0034025048
1051,MATT,Part Two,10,Dialogue,FARMER,"All right, so what can you tell me about this here cough? ",4,neutral,0.64981604,0.053570706,0.06490573,0.19403079,0.005626542,0.64981604,0.016138472,0.015911741
1052,TALIESIN,Part Two,10,Dialogue,MOLLY,How long have you had it? ,4,neutral,0.7594157,0.04744572,0.028375363,0.07454346,0.002564319,0.7594157,0.012722388,0.07493297
1053,MATT,Part Two,10,Dialogue,FARMER,"Oh, going on like three, four months. (coughs) ",1,disgust,0.40741724,0.060389213,0.40741724,0.10596102,0.018314848,0.3426781,0.0592759,0.0059635756
1054,TALIESIN,Part Two,10,Dialogue,MOLLY,It looks like it's getting better. Oh yes. Does it feel like it's getting better? ,4,neutral,0.7664815,0.018266087,0.13941507,0.025444746,0.01651919,0.7664815,0.010120687,0.023752753
1055,MATT,Part Two,10,Dialogue,FARMER,"Oh, right now? Yeah. ",4,neutral,0.49988526,0.1190176,0.2734198,0.047706988,0.03344731,0.49988526,0.023406412,0.003116551
1056,TALIESIN,Part Two,10,Dialogue,MOLLY,"Yeah, look at that. I would maybe breathe a tincture or something. Let's-- yeah, maybe you should get that looked at. ",1,disgust,0.48991632,0.031680588,0.48991632,0.07737931,0.003509509,0.3737953,0.012925587,0.010793341
1057,MATT,Part Two,10,Dialogue,FARMER,From who? What do the cards tell me?,6,surprise,0.798567,0.0331572,0.0056746085,0.021521425,0.003643375,0.13392623,0.003510206,0.798567
1058,TALIESIN,Part Two,10,Dialogue,MOLLY,"Some sort of physician, perhaps. ",4,neutral,0.65304774,0.012420592,0.15683287,0.1389154,0.0055044973,0.65304774,0.022799207,0.010479711
1059,MATT,Part Two,10,Dialogue,FARMER,"Right! Of course! Oh, thank you so much.",3,joy,0.8795101,0.025872331,0.005765837,0.00142254,0.8795101,0.033335336,0.0066172113,0.047476627
1061,TALIESIN,Part Two,10,Dialogue,MOLLY,Platinum Dragon be with you. Thank you. ,3,joy,0.7851594,0.008823459,0.0029234053,0.0056433636,0.7851594,0.17076246,0.007619867,0.019068064
1063,MATT,Part Two,10,Dialogue,FARMER,"Dear, a physician!",6,surprise,0.4642992,0.19084613,0.14316519,0.018954245,0.017137941,0.0357568,0.1298405,0.4642992
1066,MARISHA,Part Two,10,Dialogue,BEAU,What happened to 'no sick people'? ,2,fear,0.38997763,0.16366984,0.15324187,0.38997763,0.002293062,0.1953184,0.017794514,0.07770463
